SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
636157,636162,1,0,6,46,0,125.0,30,24,15,12,125.0,317,6.159090909090909,0,100.0,7.666666666666667,England in Australia ODI Series,England,0,0
636157,636162,1,0,7,47,1,125.0,30,24,1,1,100.0,317,6.27906976744186,0,6.159090909090909,6.714285714285714,England in Australia ODI Series,England,0,0
636157,636162,1,0,8,49,1,110.71428571428572,31,28,2,3,66.66666666666666,317,6.380952380952381,0,25.0,6.125,England in Australia ODI Series,England,0,0
636157,636162,1,0,9,52,1,106.66666666666667,32,30,4,7,57.14285714285714,317,6.463414634146342,0,50.0,5.777777777777778,England in Australia ODI Series,England,0,0
636157,636162,1,0,10,56,1,100.0,36,36,4,7,57.14285714285714,317,6.525,0,66.66666666666666,5.6,England in Australia ODI Series,England,0,0
636157,636162,1,0,11,58,1,97.36842105263158,37,38,5,11,45.45454545454545,317,6.641025641025641,0,50.0,5.2727272727272725,England in Australia ODI Series,England,0,0
636157,636162,1,0,12,59,1,88.37209302325581,38,43,5,12,41.66666666666667,317,6.7894736842105265,0,20.0,4.916666666666667,England in Australia ODI Series,England,0,0
636157,636162,1,0,13,67,1,95.74468085106383,45,47,6,14,42.857142857142854,317,6.756756756756757,0,175.0,5.153846153846154,England in Australia ODI Series,England,0,0
636157,636162,1,0,14,72,1,93.87755102040816,46,49,10,18,55.55555555555556,317,6.805555555555555,0,50.0,5.142857142857143,England in Australia ODI Series,England,0,0
636157,636162,1,0,15,74,1,94.0,47,50,11,23,47.82608695652174,317,6.942857142857143,0,100.0,4.933333333333334,England in Australia ODI Series,England,0,0
636157,636162,1,0,16,77,1,92.45283018867924,49,53,12,26,46.15384615384615,317,7.0588235294117645,0,66.66666666666666,4.8125,England in Australia ODI Series,England,0,0
636157,636162,1,0,17,87,1,98.24561403508771,56,57,15,28,53.57142857142857,317,6.96969696969697,0,175.0,5.117647058823529,England in Australia ODI Series,England,0,0
636157,636162,1,0,18,90,1,98.27586206896551,57,58,17,33,51.515151515151516,317,7.09375,0,100.0,5.0,England in Australia ODI Series,England,0,0
